0.5,0.002544539049267769,0.19795626401901245,0.5,0.002544539049267769,0.19318750500679016,0.5,0.002544539049267769,0.18569374084472656,0.5,0.002544539049267769,0.17547500133514404,0.5,0.002544539049267769,0.16253125667572021,0.5,0.002544539049267769,0.14686250686645508,0.5,0.002544539049267769,0.12846875190734863,0.5010480880737305,0.0034346175380051136,0.12178833782672882,0.5017222166061401,0.0024755969643592834,0.12367561459541321,0.501604437828064,0.0018187155947089195,0.12463516741991043,0.5016953945159912,0.0006362246349453926,0.1247844398021698,0.501747190952301,-0.0012433440424501896,0.12563204765319824,0.5041648149490356,-0.006491424515843391,0.12998279929161072,0.5096353888511658,-0.01438905019313097,0.13605256378650665,0.5165404081344604,-0.02342153713107109,0.14242197573184967,0.5239461660385132,-0.0319923534989357,0.14773783087730408,0.5312934517860413,-0.04019875079393387,0.15150631964206696,0.5376018285751343,-0.04792829602956772,0.15321016311645508,0.5423892736434937,-0.05454247444868088,0.154765784740448,0.5465480089187622,-0.06030298396945,0.15565825998783112,0.5500468015670776,-0.06552603840827942,0.15576431155204773,0.5532652139663696,-0.0702054351568222,0.1556488573551178,0.556776225566864,-0.07483745366334915,0.15549549460411072,0.5605568289756775,-0.07946856319904327,0.1548982411623001,0.5645512342453003,-0.08411481976509094,0.15385136008262634,0.5692058801651001,-0.0885172039270401,0.15277618169784546,0.5739749670028687,-0.0922907143831253,0.15162453055381775,0.5789476037025452,-0.0951172411441803,0.15051423013210297,0.5844622850418091,-0.09752995520830154,0.14869935810565948,0.5904260873794556,-0.09986800700426102,0.1463201642036438,0.5964745283126831,-0.10238423943519592,0.14355498552322388,0.6025956273078918,-0.10541913658380508,0.14029249548912048,0.608812153339386,-0.10926563292741776,0.1361788511276245,0.6153410077095032,-0.11392465978860855,0.13101524114608765,0.6219740509986877,-0.11880148947238922,0.12457845360040665,0.6289523243904114,-0.12347022444009781,0.11706028878688812,0.6365693807601929,-0.1274811327457428,0.10890001803636551,0.6448230743408203,-0.12989459931850433,0.09977176785469055,0.6546578407287598,-0.13008704781532288,0.09063754975795746,0.6634043455123901,-0.12565729022026062,0.09205234050750732,0.6701506972312927,-0.12254724651575089,0.09084612876176834,0.6743791699409485,-0.1204262301325798,0.08872078359127045,0.6767474412918091,-0.11867223680019379,0.08882477134466171,0.6794971227645874,-0.11629996448755264,0.0890418216586113,0.6826652884483337,-0.11358926445245743,0.08866550773382187,0.6879286766052246,-0.11074941605329514,0.08931697905063629,0.6938706040382385,-0.1087770015001297,0.08962482213973999,0.7003400921821594,-0.10936907678842545,0.09001585096120834,0.7093912363052368,-0.11296132951974869,0.09109772741794586,0.7188803553581238,-0.116401806473732,0.09114407747983932,0.7283115983009338,-0.12064698338508606,0.08960579335689545,0.7364710569381714,-0.12492743879556656,0.08812475204467773,0.7435606718063354,-0.1283038854598999,0.08667714893817902,0.7488592267036438,-0.13106532394886017,0.08686333894729614,0.7532159090042114,-0.1338268518447876,0.08678551018238068,0.7569726705551147,-0.136568084359169,0.08615566045045853,0.7601869106292725,-0.13911652565002441,0.08592920005321503,0.7625051140785217,-0.14141666889190674,0.08615124970674515,0.7644438743591309,-0.1430596262216568,0.08619028329849243,0.7658208012580872,-0.14463123679161072,0.08618539571762085,0.7667558789253235,-0.14626362919807434,0.08611690253019333,0.7676974534988403,-0.14795559644699097,0.08596108108758926,0.7686916589736938,-0.149771586060524,0.0857410654425621,0.7697687745094299,-0.1517314910888672,0.08596953004598618,0.7705856561660767,-0.15322497487068176,0.08619309961795807,0.7710965871810913,-0.15444684028625488,0.08598756045103073,0.7717752456665039,-0.15510067343711853,0.08654667437076569,0.7724041938781738,-0.15622791647911072,0.08658329397439957,0.7730246782302856,-0.15731939673423767,0.08670082688331604,0.7732992768287659,-0.15812848508358002,0.0863005742430687,0.7737961411476135,-0.1584506630897522,0.08680906146764755,0.7742030024528503,-0.15919974446296692,0.0868355855345726,0.7747020125389099,-0.16009636223316193,0.08676162362098694,0.7751824259757996,-0.16094845533370972,0.08684449642896652,0.7755491733551025,-0.16160443425178528,0.08683043718338013,0.7758464813232422,-0.16215750575065613,0.0867782011628151,0.7761669754981995,-0.16273505985736847,0.08681407570838928,0.7765308618545532,-0.16339068114757538,0.08682819455862045,0.7769290208816528,-0.16410943865776062,0.08680864423513412,0.777367889881134,-0.16489408910274506,0.08675488084554672,0.777853786945343,-0.16575661301612854,0.08666270226240158,0.7783902883529663,-0.16670705378055573,0.08653270453214645,0.7789337635040283,-0.16767112910747528,0.08647289127111435,0.7794369459152222,-0.16858568787574768,0.08635073155164719,0.7799506187438965,-0.16951873898506165,0.08641352504491806,0.7804455757141113,-0.17039754986763,0.08658008277416229,0.7808970808982849,-0.17121024429798126,0.08672159910202026,0.7813116908073425,-0.17195704579353333,0.08684203773736954,0.7816925644874573,-0.17264080047607422,0.08694244176149368,0.7819985151290894,-0.17318764328956604,0.08704265207052231,0.7822446823120117,-0.17362035810947418,0.0870920792222023,0.782436192035675,-0.17398439347743988,0.08712252229452133,0.7826188802719116,-0.17431509494781494,0.08716396987438202,0.7827868461608887,-0.17461925745010376,0.08720076829195023,0.782942533493042,-0.17490284144878387,0.08723415434360504,0.7830872535705566,-0.175167053937912,0.08726402372121811,0.7832262516021729,-0.1754179298877716,0.0872901976108551,0.7833549976348877,-0.17565162479877472,0.08731328696012497,0.7834764719009399,-0.17586742341518402,0.08733420073986053,0.7836043238639832,-0.17611035704612732,0.08737188577651978,0.7837563753128052,-0.1763804405927658,0.08738669008016586,0.7839237451553345,-0.17666858434677124,0.08739864826202393,0.7840777039527893,-0.17694564163684845,0.08741781860589981,0.7842246294021606,-0.1772090494632721,0.08743558079004288,0.7843640446662903,-0.17746037244796753,0.08745116740465164,0.7844973802566528,-0.17770013213157654,0.0874643474817276,0.7846253514289856,-0.177928626537323,0.08747714012861252,0.7847465872764587,-0.17814794182777405,0.08748815953731537,0.7848632335662842,-0.1783575713634491,0.08749739080667496,0.7849758267402649,-0.17855839431285858,0.08750652521848679,0.7850837111473083,-0.17875143885612488,0.08751477301120758,0.7851876616477966,-0.17893709242343903,0.08752148598432541,0.7852870225906372,-0.17911666631698608,0.08752750605344772,0.7853836417198181,-0.17928987741470337,0.08753345906734467,0.7854770421981812,-0.17945760488510132,0.0875379890203476,0.7855676412582397,-0.17962032556533813,0.08754191547632217,0.7856559753417969,-0.17977866530418396,0.08754609525203705,0.7857397794723511,-0.17991888523101807,0.08754516392946243,0.7858047485351562,-0.18003398180007935,0.08754171431064606,0.7858561873435974,-0.18013672530651093,0.08755354583263397,0.7859116792678833,-0.1802334487438202,0.0875554084777832,0.7859644293785095,-0.18032896518707275,0.08755800127983093,0.7860157489776611,-0.1804228127002716,0.08755990117788315,0.7860673666000366,-0.18051421642303467,0.08756061643362045,0.78611820936203,-0.18060442805290222,0.08756300806999207,0.7861671447753906,-0.18069413304328918,0.08756456524133682,0.7862169146537781,-0.18078212440013885,0.08756482601165771,0.7862659096717834,-0.18086983263492584,0.08756675571203232,0.786314070224762,-0.18095749616622925,0.08756788820028305,0.7863633632659912,-0.1810441017150879,0.08756756782531738,0.7864112854003906,-0.18113172054290771,0.08756857365369797,0.786459743976593,-0.18121930956840515,0.08756856620311737,0.7865094542503357,-0.1813068836927414,0.08756910264492035,0.786558985710144,-0.18139556050300598,0.08757033944129944,0.7866089344024658,-0.1814851462841034,0.08756972849369049,0.7866594791412354,-0.18157601356506348,0.08756950497627258,0.7867110967636108,-0.18166813254356384,0.0875696986913681,0.7867637276649475,-0.18176181614398956,0.08756881207227707,0.7868163585662842,-0.18185800313949585,0.08756854385137558,0.7868711948394775,-0.18195569515228271,0.08756815642118454,0.7869271039962769,-0.18205592036247253,0.08756756782531738,0.7869867086410522,-0.18217262625694275,0.08756278455257416,0.7870659828186035,-0.18231171369552612,0.08755451440811157,0.7871572971343994,-0.1824645847082138,0.08756165951490402,0.7872442007064819,-0.18262340128421783,0.08755757659673691,0.7873343229293823,-0.18278539180755615,0.08755370229482651,0.7874271273612976,-0.1829511970281601,0.08755000680685043,0.7875247001647949,-0.18312014639377594,0.08754535019397736,0.7876227498054504,-0.18329529464244843,0.08753954619169235,0.7877240777015686,-0.1834755688905716,0.08753281831741333,0.7878303527832031,-0.1836610734462738,0.08752527087926865,0.7879398465156555,-0.1838531196117401,0.08751819282770157,0.7880540490150452,-0.18405184149742126,0.08750969916582108,0.7881720066070557,-0.1842581182718277,0.0874999389052391,0.7882938385009766,-0.18447276949882507,0.0874883383512497,0.7884210348129272,-0.18469572067260742,0.08747601509094238,0.7885541915893555,-0.18492718040943146,0.0874623954296112,0.7886923551559448,-0.18516892194747925,0.08744801580905914,0.7888354063034058,-0.18542127311229706,0.0874306783080101,0.788985550403595,-0.1856842041015625,0.08741185069084167,0.7891426086425781,-0.185958594083786,0.08739187568426132,0.7893069982528687,-0.18624505400657654,0.08736926317214966,0.7894769906997681,-0.18654556572437286,0.08734333515167236,0.7896543741226196,-0.18684440851211548,0.08731814473867416,0.7898188829421997,-0.18713490664958954,0.08729203790426254,0.7899749875068665,-0.18741661310195923,0.08725551515817642,0.7901312112808228,-0.1877039074897766,0.08723169565200806,0.7902995347976685,-0.18800586462020874,0.08719804883003235,0.7904773950576782,-0.18832620978355408,0.08716142922639847,0.7906628251075745,-0.18867209553718567,0.08713232725858688,0.7908260822296143,-0.18905524909496307,0.08715184777975082,0.7910038232803345,-0.18945246934890747,0.08715954422950745,0.7912576794624329,-0.18985328078269958,0.08727915585041046,0.7914708256721497,-0.19022059440612793,0.0873626098036766,0.7916610836982727,-0.19056302309036255,0.0874212384223938,0.7918357849121094,-0.19087618589401245,0.0874728336930275,0.7919952273368835,-0.1911616027355194,0.08751785755157471,0.7921372652053833,-0.19141227006912231,0.08755183219909668,0.7921959161758423,-0.19150981307029724,0.08759836852550507,0.7921959161758423,-0.19150981307029724,0.08759836852550507,0.7921959161758423,-0.19150981307029724,0.08759836852550507,0.7921959161758423,-0.19150981307029724,0.08759836852550507,0.7921959161758423,-0.19150981307029724,0.08759836852550507,0.7921959161758423,-0.19150981307029724,0.08759836852550507,0.7921283841133118,-0.1913907378911972,0.08754075318574905,0.7919667363166809,-0.19111178815364838,0.08750569820404053,0.7917957305908203,-0.19080224633216858,0.0874648168683052,0.7916149497032166,-0.19047118723392487,0.08741451799869537,0.7914391160011292,-0.19016847014427185,0.08745764940977097,0.7912833094596863,-0.18988752365112305,0.08748852461576462,0.7911414504051208,-0.18963301181793213,0.08751298487186432,0.7910762429237366,-0.1895151436328888,0.0875243991613388,0.7910762429237366,-0.1895151436328888,0.0875243991613388,0.7910762429237366,-0.1895151436328888,0.0875243991613388,0.7910187244415283,-0.18941360712051392,0.0873529389500618,0.7910187244415283,-0.18941360712051392,0.0873529389500618,0.7909926176071167,-0.189344123005867,0.08716101944446564,0.7909926176071167,-0.189344123005867,0.08716101944446564,0.7908259034156799,-0.18906286358833313,0.08729872107505798,0.7906572818756104,-0.1887505054473877,0.08731633424758911,0.7904753684997559,-0.18842604756355286,0.08729060739278793,0.7902848720550537,-0.18808552622795105,0.08721617609262466,0.7900878190994263,-0.18772315979003906,0.08719030022621155,0.7899004817008972,-0.18738724291324615,0.08722414821386337,0.7897228002548218,-0.18707671761512756,0.08726329356431961,0.7896605730056763,-0.18695168197155,0.08731789141893387,0.7896605730056763,-0.18695168197155,0.08731789141893387,0.7896605730056763,-0.18695168197155,0.08731789141893387,0.7896605730056763,-0.18695168197155,0.08731789141893387,0.7896890640258789,-0.18700456619262695,0.08720948547124863,0.7896890640258789,-0.18700456619262695,0.08720948547124863,0.7897379398345947,-0.18708845973014832,0.08724894374608994,0.7897379398345947,-0.18708845973014832,0.08724894374608994,0.7898021340370178,-0.18720406293869019,0.08723872900009155,0.7899354696273804,-0.18744421005249023,0.08721612393856049,0.7899354696273804,-0.18744421005249023,0.08721612393856049,0.7899354696273804,-0.18744421005249023,0.08721612393856049,0.7899354696273804,-0.18744421005249023,0.08721612393856049,0.7899354696273804,-0.18744421005249023,0.08721612393856049,0.7899354696273804,-0.18744421005249023,0.08721612393856049,0.7899354696273804,-0.18744421005249023,0.08721612393856049,0.7899354696273804,-0.18744421005249023,0.08721612393856049,0.7899354696273804,-0.18744421005249023,0.08721612393856049,0.7899354696273804,-0.18744421005249023,0.08721612393856049,0.7899354696273804,-0.18744421005249023,0.08721612393856049,0.7899354696273804,-0.18744421005249023,0.08721612393856049,0.7900289297103882,-0.18758666515350342,0.08732397109270096,0.7901069521903992,-0.18772396445274353,0.08729628473520279,0.7902604937553406,-0.18801873922348022,0.087190181016922,0.7904350757598877,-0.1883309781551361,0.08715535700321198,0.7906192541122437,-0.18866869807243347,0.08711520582437515,0.7908094525337219,-0.18902671337127686,0.08708971738815308,0.7909831404685974,-0.1893588751554489,0.08715185523033142,0.7911364436149597,-0.18966421484947205,0.08719232678413391,0.7912667989730835,-0.1899546980857849,0.08721157908439636,0.7913289070129395,-0.19008801877498627,0.0872185155749321,0.7914279699325562,-0.190183624625206,0.08731996268033981,0.7914279699325562,-0.190183624625206,0.08731996268033981,0.7914279699325562,-0.190183624625206,0.08731996268033981,0.7914279699325562,-0.190183624625206,0.08731996268033981,0.7914279699325562,-0.190183624625206,0.08731996268033981,0.7914279699325562,-0.190183624625206,0.08731996268033981,0.7914279699325562,-0.190183624625206,0.08731996268033981,0.7914279699325562,-0.190183624625206,0.08731996268033981,0.7914279699325562,-0.190183624625206,0.08731996268033981,0.7914279699325562,-0.190183624625206,0.08731996268033981,0.7914279699325562,-0.190183624625206,0.08731996268033981,0.7914279699325562,-0.190183624625206,0.08731996268033981,0.7914279699325562,-0.190183624625206,0.08731996268033981,0.7914279699325562,-0.190183624625206,0.08731996268033981,0.7914279699325562,-0.190183624625206,0.08731996268033981,0.7914279699325562,-0.190183624625206,0.08731996268033981,0.7914279699325562,-0.190183624625206,0.08731996268033981,0.7913437485694885,-0.19004356861114502,0.08729617297649384,0.791169285774231,-0.18970535695552826,0.08721204102039337,0.7909771800041199,-0.1893286406993866,0.08716287463903427,0.790758490562439,-0.18893492221832275,0.08710270375013351,0.7905427813529968,-0.18853047490119934,0.08708527684211731,0.7903444170951843,-0.1881466656923294,0.08710664510726929,0.790116548538208,-0.1878049373626709,0.08720085769891739,0.7899320721626282,-0.1874731332063675,0.0872373878955841,0.7898702025413513,-0.18735197186470032,0.0872812494635582,0.7898702025413513,-0.18735197186470032,0.0872812494635582,0.7898702025413513,-0.18735197186470032,0.0872812494635582,0.7898702025413513,-0.18735197186470032,0.0872812494635582,0.7898702025413513,-0.18735197186470032,0.0872812494635582,0.7898702025413513,-0.18735197186470032,0.0872812494635582,0.7898702025413513,-0.18735197186470032,0.0872812494635582,0.7898702025413513,-0.18735197186470032,0.0872812494635582,0.7898702025413513,-0.18735197186470032,0.0872812494635582,0.7898702025413513,-0.18735197186470032,0.0872812494635582,0.7898702025413513,-0.18735197186470032,0.0872812494635582,0.7898702025413513,-0.18735197186470032,0.0872812494635582,0.7898702025413513,-0.18735197186470032,0.0872812494635582,0.7898702025413513,-0.18735197186470032,0.0872812494635582,0.7898702025413513,-0.18735197186470032,0.0872812494635582,0.7898702025413513,-0.18735197186470032,0.0872812494635582,0.7898702025413513,-0.18735197186470032,0.0872812494635582,0.7898702025413513,-0.18735197186470032,0.0872812494635582,0.7898702025413513,-0.18735197186470032,0.0872812494635582,0.7898702025413513,-0.18735197186470032,0.0872812494635582,0.7898702025413513,-0.18735197186470032,0.0872812494635582,0.7898702025413513,-0.18735197186470032,0.0872812494635582,0.7898702025413513,-0.18735197186470032,0.0872812494635582,0.7898702025413513,-0.18735197186470032,0.0872812494635582,0.7898702025413513,-0.18735197186470032,0.0872812494635582,0.7898702025413513,-0.18735197186470032,0.0872812494635582,0.789925754070282,-0.18747016787528992,0.08722443133592606,0.7900599837303162,-0.1877058446407318,0.08719979226589203,0.7902064919471741,-0.18797394633293152,0.08717109262943268,0.7903631329536438,-0.18825894594192505,0.08714035153388977,0.7905298471450806,-0.18856148421764374,0.0871054008603096,0.7907058596611023,-0.1888832300901413,0.08706707507371902,0.7908689975738525,-0.1892378330230713,0.08707131445407867,0.7910189628601074,-0.18957041203975677,0.08710753917694092,0.7911996841430664,-0.1898394674062729,0.08723252266645432,0.7912726402282715,-0.18996837735176086,0.08725421130657196,0.7912726402282715,-0.18996837735176086,0.08725421130657196,0.7912726402282715,-0.18996837735176086,0.08725421130657196,0.5,0.002544539049267769,0.20000001788139343,0.5,0.002544539049267769,0.20000001788139343
